chart,hero_position,scenario,vs,villain_type,hand,aggressive_action,aggressive_pct,call_action,call_pct,other_action,other_pct,fold_pct,source_video,video_date,timestamp,notes,situational
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,AQs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,AJs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,ATs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A9s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A8s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A7s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A6s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A5s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A4s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A3s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A2s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,AKo,5bet,0,call,50,,0,50,Live Poker Preflop Guide (2026),2026-01-06,26:06,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KK,5bet,0,call,100,,0,0,Live Poker Preflop Guide (2026),2026-01-06,26:06,"JOAN'S RULE: 5-bet AA only, so KK calls. (Chart showed KK as a split 5-bet/call.)",no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KQs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KJs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KTs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K9s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K8s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K7s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K6s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K5s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K4s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K3s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K2s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,AQo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KQo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,QQ,5bet,0,call,50,,0,50,Live Poker Preflop Guide (2026),2026-01-06,26:06,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,QJs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,QTs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q9s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q8s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q7s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q6s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q5s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q4s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q3s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q2s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,AJo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KJo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,QJo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,JJ,5bet,0,call,50,,0,50,Live Poker Preflop Guide (2026),2026-01-06,26:06,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,JTs,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J9s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J8s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J7s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J6s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J5s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J4s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J3s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J2s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,ATo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,KTo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,QTo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,JTo,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,TT,5bet,0,call,50,,0,50,Live Poker Preflop Guide (2026),2026-01-06,26:06,"SITUATIONAL (Mark): play this action when you have a bigger edge on the player, lower rake, or deeper stacks; leave it out with an aggressive 4-bettor behind.",yes
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T9s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T8s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T7s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T6s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T5s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T4s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T3s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T2s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A9o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K9o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q9o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J9o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T9o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,99,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,98s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,97s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,96s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,95s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,94s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,93s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,92s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A8o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K8o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q8o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J8o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T8o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,98o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,88,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,87s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,86s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,85s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,84s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,83s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,82s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A7o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K7o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q7o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J7o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T7o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,97o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,87o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,77,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,76s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,75s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,74s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,73s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,72s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A6o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K6o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q6o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J6o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T6o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,96o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,86o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,76o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,66,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,65s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,64s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,63s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,62s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A5o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K5o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q5o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J5o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T5o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,95o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,85o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,75o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,65o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,55,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,54s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,53s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,52s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A4o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K4o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q4o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J4o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T4o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,94o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,84o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,74o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,64o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,54o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,44,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,43s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,42s,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,A3o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,K3o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,Q3o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,J3o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,T3o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,93o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
CONTINUING vs PASSIVE 4B,3bettor,vs_4bet,4bettor,passive 4bettor,83o,5bet,0,call,0,,0,100,Live Poker Preflop Guide (2026),2026-01-06,26:06,,no
